window_id,has_start,start_idx,start_norm,has_end,end_idx,end_norm
2058,1,134,0.6036036036036037,1,112,0.5045045045045045
2059,1,114,0.5135135135135135,1,92,0.4144144144144144
2060,1,94,0.42342342342342343,1,72,0.32432432432432434
2061,1,74,0.3333333333333333,1,52,0.23423423423423423
2062,1,54,0.24324324324324326,1,32,0.14414414414414414
2063,1,34,0.15315315315315314,1,12,0.05405405405405406
2064,1,14,0.06306306306306306,0,-1,-1.0
2065,0,-1,-1.0,0,-1,-1.0
2066,0,-1,-1.0,0,-1,-1.0
2067,0,-1,-1.0,0,-1,-1.0
2068,0,-1,-1.0,1,216,0.972972972972973
2069,0,-1,-1.0,1,196,0.8828828828828829
2070,1,74,0.3333333333333333,0,-1,-1.0
2071,1,54,0.24324324324324326,0,-1,-1.0
2072,1,34,0.15315315315315314,1,217,0.9774774774774775
2073,1,14,0.06306306306306306,1,197,0.8873873873873874
2074,1,215,0.9684684684684685,1,177,0.7972972972972973
2075,1,195,0.8783783783783784,1,157,0.7072072072072072
2076,1,175,0.7882882882882883,1,137,0.6171171171171171
2077,1,155,0.6981981981981982,1,117,0.527027027027027
2078,1,135,0.6081081081081081,1,97,0.4369369369369369
2079,1,115,0.5180180180180181,1,77,0.34684684684684686
2080,1,95,0.42792792792792794,1,57,0.25675675675675674
2081,1,75,0.33783783783783783,1,37,0.16666666666666666
2082,1,55,0.24774774774774774,1,17,0.07657657657657657
2083,1,35,0.15765765765765766,0,-1,-1.0
2084,1,15,0.06756756756756757,0,-1,-1.0
2085,0,-1,-1.0,0,-1,-1.0
2086,0,-1,-1.0,0,-1,-1.0
2087,0,-1,-1.0,1,221,0.9954954954954955
2088,0,-1,-1.0,1,201,0.9054054054054054
2089,1,219,0.9864864864864865,1,181,0.8153153153153153
2090,1,199,0.8963963963963963,1,161,0.7252252252252253
2091,1,179,0.8063063063063063,1,141,0.6351351351351351
2092,1,159,0.7162162162162162,1,121,0.545045045045045
2093,1,139,0.6261261261261262,1,101,0.45495495495495497
2094,1,119,0.536036036036036,1,81,0.36486486486486486
2095,1,99,0.44594594594594594,1,61,0.2747747747747748
2096,1,79,0.35585585585585583,1,41,0.18468468468468469
2097,1,59,0.26576576576576577,1,21,0.0945945945945946
2098,1,39,0.17567567567567569,1,1,0.0045045045045045045
2099,1,19,0.08558558558558559,1,168,0.7567567567567568
2100,1,186,0.8378378378378378,1,148,0.6666666666666666
2101,1,166,0.7477477477477478,1,128,0.5765765765765766
2102,1,146,0.6576576576576577,1,108,0.4864864864864865
2103,1,126,0.5675675675675675,1,88,0.3963963963963964
2104,1,106,0.4774774774774775,1,68,0.3063063063063063
2105,1,86,0.38738738738738737,1,48,0.21621621621621623
2106,1,66,0.2972972972972973,1,28,0.12612612612612611
2107,1,46,0.2072072072072072,1,8,0.036036036036036036
2108,1,26,0.11711711711711711,0,-1,-1.0
2109,1,6,0.02702702702702703,0,-1,-1.0
2110,0,-1,-1.0,0,-1,-1.0
2111,0,-1,-1.0,1,210,0.9459459459459459
2112,1,20,0.09009009009009009,1,202,0.9099099099099099
2113,1,0,0.0,1,182,0.8198198198198198
2114,1,173,0.7792792792792793,1,162,0.7297297297297297
2115,1,153,0.6891891891891891,1,142,0.6396396396396397
2116,1,133,0.5990990990990991,1,122,0.5495495495495496
2117,1,113,0.509009009009009,1,102,0.4594594594594595
2118,1,93,0.4189189189189189,1,82,0.36936936936936937
2119,1,73,0.32882882882882886,1,62,0.27927927927927926
2120,1,53,0.23873873873873874,1,42,0.1891891891891892
2121,1,33,0.14864864864864866,1,22,0.0990990990990991
2122,1,13,0.05855855855855856,1,2,0.009009009009009009
2123,1,188,0.8468468468468469,1,177,0.7972972972972973
2124,1,168,0.7567567567567568,1,157,0.7072072072072072
2125,1,148,0.6666666666666666,1,137,0.6171171171171171
2126,1,128,0.5765765765765766,1,117,0.527027027027027
2127,1,108,0.4864864864864865,1,97,0.4369369369369369
2128,1,88,0.3963963963963964,1,77,0.34684684684684686
2129,1,68,0.3063063063063063,1,57,0.25675675675675674
2130,1,48,0.21621621621621623,1,37,0.16666666666666666
2131,1,28,0.12612612612612611,1,17,0.07657657657657657
2132,1,8,0.036036036036036036,1,174,0.7837837837837838
2133,1,165,0.7432432432432432,1,154,0.6936936936936937
2134,1,145,0.6531531531531531,1,134,0.6036036036036037
2135,1,125,0.5630630630630631,1,114,0.5135135135135135
2136,1,105,0.47297297297297297,1,94,0.42342342342342343
2137,1,85,0.38288288288288286,1,74,0.3333333333333333
2138,1,65,0.2927927927927928,1,54,0.24324324324324326
2139,1,45,0.20270270270270271,1,34,0.15315315315315314
2140,1,25,0.11261261261261261,1,14,0.06306306306306306
2141,1,5,0.02252252252252252,1,196,0.8828828828828829
2142,1,50,0.22522522522522523,0,-1,-1.0
2143,1,30,0.13513513513513514,0,-1,-1.0
2144,1,10,0.04504504504504504,1,219,0.9864864864864865
2145,0,-1,-1.0,1,199,0.8963963963963963
2146,1,205,0.9234234234234234,1,179,0.8063063063063063
2147,1,185,0.8333333333333334,1,159,0.7162162162162162
2148,1,165,0.7432432432432432,1,139,0.6261261261261262
2149,1,145,0.6531531531531531,1,119,0.536036036036036
2150,1,125,0.5630630630630631,1,99,0.44594594594594594
2151,1,105,0.47297297297297297,1,79,0.35585585585585583
2152,1,85,0.38288288288288286,1,59,0.26576576576576577
2153,1,65,0.2927927927927928,1,39,0.17567567567567569
2154,1,45,0.20270270270270271,1,19,0.08558558558558559
2155,1,25,0.11261261261261261,0,-1,-1.0
2156,1,5,0.02252252252252252,1,214,0.963963963963964
2157,1,220,0.990990990990991,1,194,0.8738738738738738
2158,1,200,0.9009009009009009,1,174,0.7837837837837838
2159,1,180,0.8108108108108109,1,154,0.6936936936936937
2160,1,160,0.7207207207207207,1,134,0.6036036036036037
2161,1,140,0.6306306306306306,1,114,0.5135135135135135
2162,1,120,0.5405405405405406,1,94,0.42342342342342343
2163,1,100,0.45045045045045046,1,74,0.3333333333333333
2164,1,80,0.36036036036036034,1,54,0.24324324324324326
2165,1,60,0.2702702702702703,1,34,0.15315315315315314
2166,1,40,0.18018018018018017,1,14,0.06306306306306306
2167,1,20,0.09009009009009009,0,-1,-1.0
2168,1,0,0.0,0,-1,-1.0
2169,0,-1,-1.0,0,-1,-1.0
2170,0,-1,-1.0,0,-1,-1.0
2171,0,-1,-1.0,1,220,0.990990990990991
2172,0,-1,-1.0,1,200,0.9009009009009009
2173,1,206,0.9279279279279279,1,180,0.8108108108108109
2174,1,186,0.8378378378378378,1,160,0.7207207207207207
2175,1,166,0.7477477477477478,1,140,0.6306306306306306
2176,1,146,0.6576576576576577,1,120,0.5405405405405406
2177,1,126,0.5675675675675675,1,100,0.45045045045045046
2178,1,106,0.4774774774774775,1,80,0.36036036036036034
2179,1,86,0.38738738738738737,1,60,0.2702702702702703
2180,1,66,0.2972972972972973,1,40,0.18018018018018017
2181,1,46,0.2072072072072072,1,20,0.09009009009009009
2182,1,26,0.11711711711711711,1,0,0.0
2183,1,6,0.02702702702702703,0,-1,-1.0
2184,0,-1,-1.0,0,-1,-1.0
2185,0,-1,-1.0,1,221,0.9954954954954955
2186,0,-1,-1.0,1,201,0.9054054054054054
2187,1,52,0.23423423423423423,0,-1,-1.0
2188,1,32,0.14414414414414414,1,219,0.9864864864864865
2189,1,12,0.05405405405405406,1,199,0.8963963963963963
2190,1,206,0.9279279279279279,1,179,0.8063063063063063
2191,1,186,0.8378378378378378,1,159,0.7162162162162162
2192,1,166,0.7477477477477478,1,139,0.6261261261261262
2193,1,146,0.6576576576576577,1,119,0.536036036036036
2194,1,126,0.5675675675675675,1,99,0.44594594594594594
2195,1,106,0.4774774774774775,1,79,0.35585585585585583
2196,1,86,0.38738738738738737,1,59,0.26576576576576577
2197,1,66,0.2972972972972973,1,39,0.17567567567567569
2198,1,46,0.2072072072072072,1,19,0.08558558558558559
2199,1,26,0.11711711711711711,1,186,0.8378378378378378
2200,1,6,0.02702702702702703,1,166,0.7477477477477478
2201,1,173,0.7792792792792793,1,146,0.6576576576576577
2202,1,153,0.6891891891891891,1,126,0.5675675675675675
2203,1,133,0.5990990990990991,1,106,0.4774774774774775
2204,1,113,0.509009009009009,1,86,0.38738738738738737
2205,1,93,0.4189189189189189,1,66,0.2972972972972973
2206,1,73,0.32882882882882886,1,46,0.2072072072072072
2207,1,53,0.23873873873873874,1,26,0.11711711711711711
2208,1,33,0.14864864864864866,1,6,0.02702702702702703
2209,1,44,0.1981981981981982,0,-1,-1.0
2210,1,24,0.10810810810810811,0,-1,-1.0
2211,1,4,0.018018018018018018,0,-1,-1.0
2212,0,-1,-1.0,0,-1,-1.0
2213,0,-1,-1.0,1,211,0.9504504504504504
2214,1,214,0.963963963963964,1,191,0.8603603603603603
2215,1,194,0.8738738738738738,1,171,0.7702702702702703
2216,1,174,0.7837837837837838,1,151,0.6801801801801802
2217,1,154,0.6936936936936937,1,131,0.5900900900900901
2218,1,134,0.6036036036036037,1,111,0.5
2219,1,114,0.5135135135135135,1,91,0.4099099099099099
2220,1,94,0.42342342342342343,1,71,0.31981981981981983
2221,1,74,0.3333333333333333,1,51,0.22972972972972974
2222,1,54,0.24324324324324326,1,31,0.13963963963963963
2223,1,34,0.15315315315315314,1,11,0.04954954954954955
2224,1,14,0.06306306306306306,0,-1,-1.0
2225,0,-1,-1.0,1,220,0.990990990990991
2226,0,-1,-1.0,1,200,0.9009009009009009
2227,1,203,0.9144144144144144,1,180,0.8108108108108109
2228,1,183,0.8243243243243243,1,160,0.7207207207207207
2229,1,163,0.7342342342342343,1,140,0.6306306306306306
2230,1,143,0.6441441441441441,1,120,0.5405405405405406
2231,1,123,0.5540540540540541,1,100,0.45045045045045046
2232,1,103,0.46396396396396394,1,80,0.36036036036036034
2233,1,83,0.3738738738738739,1,60,0.2702702702702703
2234,1,63,0.28378378378378377,1,40,0.18018018018018017
2235,1,43,0.19369369369369369,1,20,0.09009009009009009
2236,1,46,0.2072072072072072,0,-1,-1.0
2237,1,26,0.11711711711711711,0,-1,-1.0
2238,1,6,0.02702702702702703,0,-1,-1.0
2239,0,-1,-1.0,1,213,0.9594594594594594
2240,1,217,0.9774774774774775,1,193,0.8693693693693694
2241,1,197,0.8873873873873874,1,173,0.7792792792792793
2242,1,177,0.7972972972972973,1,153,0.6891891891891891
2243,1,157,0.7072072072072072,1,133,0.5990990990990991
2244,1,137,0.6171171171171171,1,113,0.509009009009009
2245,1,117,0.527027027027027,1,93,0.4189189189189189
2246,1,97,0.4369369369369369,1,73,0.32882882882882886
2247,1,77,0.34684684684684686,1,53,0.23873873873873874
2248,1,57,0.25675675675675674,1,33,0.14864864864864866
2249,1,37,0.16666666666666666,1,13,0.05855855855855856
2250,1,17,0.07657657657657657,1,187,0.8423423423423423
2251,1,191,0.8603603603603603,1,167,0.7522522522522522
2252,1,171,0.7702702702702703,1,147,0.6621621621621622
2253,1,151,0.6801801801801802,1,127,0.5720720720720721
2254,1,131,0.5900900900900901,1,107,0.481981981981982
2255,1,111,0.5,1,87,0.3918918918918919
2256,1,91,0.4099099099099099,1,67,0.30180180180180183
2257,1,71,0.31981981981981983,1,47,0.21171171171171171
2258,1,51,0.22972972972972974,1,27,0.12162162162162163
2259,1,31,0.13963963963963963,1,7,0.03153153153153153
2260,1,11,0.04954954954954955,0,-1,-1.0
2261,0,-1,-1.0,1,205,0.9234234234234234
2262,1,209,0.9414414414414415,1,185,0.8333333333333334
2263,1,189,0.8513513513513513,1,165,0.7432432432432432
2264,1,169,0.7612612612612613,1,145,0.6531531531531531
2265,1,149,0.6711711711711712,1,125,0.5630630630630631
2266,1,129,0.581081081081081,1,105,0.47297297297297297
2267,1,109,0.49099099099099097,1,85,0.38288288288288286
2268,1,89,0.4009009009009009,1,65,0.2927927927927928
2269,1,69,0.3108108108108108,1,45,0.20270270270270271
2270,1,49,0.22072072072072071,1,25,0.11261261261261261
2271,1,29,0.13063063063063063,1,5,0.02252252252252252
2272,1,9,0.04054054054054054,0,-1,-1.0
2273,0,-1,-1.0,1,207,0.9324324324324325
2274,1,22,0.0990990990990991,0,-1,-1.0
2275,1,2,0.009009009009009009,0,-1,-1.0
2276,0,-1,-1.0,1,212,0.954954954954955
2277,1,204,0.918918918918919,1,192,0.8648648648648649
2278,1,184,0.8288288288288288,1,172,0.7747747747747747
2279,1,164,0.7387387387387387,1,152,0.6846846846846847
2280,1,144,0.6486486486486487,1,132,0.5945945945945946
2281,1,124,0.5585585585585585,1,112,0.5045045045045045
2282,1,104,0.46846846846846846,1,92,0.4144144144144144
2283,1,84,0.3783783783783784,1,72,0.32432432432432434
2284,1,64,0.2882882882882883,1,52,0.23423423423423423
2285,1,44,0.1981981981981982,1,32,0.14414414414414414
2286,1,24,0.10810810810810811,1,12,0.05405405405405406
2287,1,4,0.018018018018018018,0,-1,-1.0
2288,0,-1,-1.0,0,-1,-1.0
2289,0,-1,-1.0,0,-1,-1.0
2290,0,-1,-1.0,1,215,0.9684684684684685
2291,1,207,0.9324324324324325,1,195,0.8783783783783784
2292,1,187,0.8423423423423423,1,175,0.7882882882882883
2293,1,167,0.7522522522522522,1,155,0.6981981981981982
2294,1,147,0.6621621621621622,1,135,0.6081081081081081
2295,1,127,0.5720720720720721,1,115,0.5180180180180181
2296,1,107,0.481981981981982,1,95,0.42792792792792794
2297,1,87,0.3918918918918919,1,75,0.33783783783783783
2298,1,67,0.30180180180180183,1,55,0.24774774774774774
2299,1,47,0.21171171171171171,1,35,0.15765765765765766
2300,1,27,0.12162162162162163,1,15,0.06756756756756757
2301,1,7,0.03153153153153153,1,163,0.7342342342342343
2302,1,155,0.6981981981981982,1,143,0.6441441441441441
2303,1,135,0.6081081081081081,1,123,0.5540540540540541
2304,1,115,0.5180180180180181,1,103,0.46396396396396394
2305,1,95,0.42792792792792794,1,83,0.3738738738738739
2306,1,75,0.33783783783783783,1,63,0.28378378378378377
2307,1,55,0.24774774774774774,1,43,0.19369369369369369
2308,1,35,0.15765765765765766,1,23,0.1036036036036036
2309,1,15,0.06756756756756757,1,3,0.013513513513513514
2310,0,-1,-1.0,0,-1,-1.0
2311,0,-1,-1.0,0,-1,-1.0
2312,0,-1,-1.0,0,-1,-1.0
2313,0,-1,-1.0,1,205,0.9234234234234234
2314,1,58,0.26126126126126126,0,-1,-1.0
2315,1,38,0.17117117117117117,0,-1,-1.0
2316,1,18,0.08108108108108109,0,-1,-1.0
2317,0,-1,-1.0,0,-1,-1.0
2318,0,-1,-1.0,0,-1,-1.0
2319,0,-1,-1.0,1,205,0.9234234234234234
2320,1,215,0.9684684684684685,1,185,0.8333333333333334
2321,1,195,0.8783783783783784,1,165,0.7432432432432432
2322,1,175,0.7882882882882883,1,145,0.6531531531531531
2323,1,155,0.6981981981981982,1,125,0.5630630630630631
2324,1,135,0.6081081081081081,1,105,0.47297297297297297
2325,1,115,0.5180180180180181,1,85,0.38288288288288286
2326,1,95,0.42792792792792794,1,65,0.2927927927927928
2327,1,75,0.33783783783783783,1,45,0.20270270270270271
2328,1,55,0.24774774774774774,1,25,0.11261261261261261
2329,1,35,0.15765765765765766,1,5,0.02252252252252252
2330,1,15,0.06756756756756757,1,181,0.8153153153153153
2331,1,191,0.8603603603603603,1,161,0.7252252252252253
2332,1,171,0.7702702702702703,1,141,0.6351351351351351
2333,1,151,0.6801801801801802,1,121,0.545045045045045
2334,1,131,0.5900900900900901,1,101,0.45495495495495497
2335,1,111,0.5,1,81,0.36486486486486486
2336,1,91,0.4099099099099099,1,61,0.2747747747747748
2337,1,71,0.31981981981981983,1,41,0.18468468468468469
2338,1,51,0.22972972972972974,1,21,0.0945945945945946
2339,1,31,0.13963963963963963,1,1,0.0045045045045045045
2340,1,11,0.04954954954954955,0,-1,-1.0
2341,0,-1,-1.0,0,-1,-1.0
2342,0,-1,-1.0,0,-1,-1.0
2343,0,-1,-1.0,0,-1,-1.0
2344,1,48,0.21621621621621623,1,190,0.8558558558558559
2345,1,28,0.12612612612612611,1,170,0.7657657657657657
2346,1,8,0.036036036036036036,1,150,0.6756756756756757
2347,1,155,0.6981981981981982,1,130,0.5855855855855856
2348,1,135,0.6081081081081081,1,110,0.4954954954954955
2349,1,115,0.5180180180180181,1,90,0.40540540540540543
2350,1,95,0.42792792792792794,1,70,0.3153153153153153
2351,1,75,0.33783783783783783,1,50,0.22522522522522523
2352,1,55,0.24774774774774774,1,30,0.13513513513513514
2353,1,35,0.15765765765765766,1,10,0.04504504504504504
2354,1,15,0.06756756756756757,0,-1,-1.0
2355,0,-1,-1.0,0,-1,-1.0
2356,0,-1,-1.0,0,-1,-1.0
2357,0,-1,-1.0,0,-1,-1.0
2358,0,-1,-1.0,0,-1,-1.0
2359,0,-1,-1.0,0,-1,-1.0
2360,0,-1,-1.0,1,207,0.9324324324324325
2361,1,212,0.954954954954955,1,187,0.8423423423423423
2362,1,192,0.8648648648648649,1,167,0.7522522522522522
2363,1,172,0.7747747747747747,1,147,0.6621621621621622
2364,1,152,0.6846846846846847,1,127,0.5720720720720721
2365,1,132,0.5945945945945946,1,107,0.481981981981982
2366,1,112,0.5045045045045045,1,87,0.3918918918918919
2367,1,92,0.4144144144144144,1,67,0.30180180180180183
2368,1,72,0.32432432432432434,1,47,0.21171171171171171
2369,1,52,0.23423423423423423,1,27,0.12162162162162163
2370,1,32,0.14414414414414414,1,7,0.03153153153153153
2371,1,12,0.05405405405405406,0,-1,-1.0
2372,1,72,0.32432432432432434,0,-1,-1.0
2373,1,52,0.23423423423423423,0,-1,-1.0
2374,1,32,0.14414414414414414,0,-1,-1.0
2375,1,12,0.05405405405405406,0,-1,-1.0
2376,0,-1,-1.0,0,-1,-1.0
2377,0,-1,-1.0,1,214,0.963963963963964
2378,0,-1,-1.0,1,194,0.8738738738738738
2379,1,211,0.9504504504504504,1,174,0.7837837837837838
2380,1,191,0.8603603603603603,1,154,0.6936936936936937
2381,1,171,0.7702702702702703,1,134,0.6036036036036037
2382,1,151,0.6801801801801802,1,114,0.5135135135135135
2383,1,131,0.5900900900900901,1,94,0.42342342342342343
2384,1,111,0.5,1,74,0.3333333333333333
2385,1,91,0.4099099099099099,1,54,0.24324324324324326
2386,1,71,0.31981981981981983,1,34,0.15315315315315314
2387,1,51,0.22972972972972974,1,14,0.06306306306306306
2388,1,31,0.13963963963963963,1,173,0.7792792792792793
2389,1,11,0.04954954954954955,1,153,0.6891891891891891
2390,1,170,0.7657657657657657,1,133,0.5990990990990991
2391,1,150,0.6756756756756757,1,113,0.509009009009009
2392,1,130,0.5855855855855856,1,93,0.4189189189189189
2393,1,110,0.4954954954954955,1,73,0.32882882882882886
2394,1,90,0.40540540540540543,1,53,0.23873873873873874
2395,1,70,0.3153153153153153,1,33,0.14864864864864866
2396,1,50,0.22522522522522523,1,13,0.05855855855855856
2397,1,30,0.13513513513513514,0,-1,-1.0
2398,1,10,0.04504504504504504,0,-1,-1.0
2399,0,-1,-1.0,1,219,0.9864864864864865
2400,0,-1,-1.0,1,199,0.8963963963963963
2401,1,216,0.972972972972973,1,179,0.8063063063063063
2402,1,196,0.8828828828828829,1,159,0.7162162162162162
2403,1,176,0.7927927927927928,1,139,0.6261261261261262
2404,1,156,0.7027027027027027,1,119,0.536036036036036
2405,1,136,0.6126126126126126,1,99,0.44594594594594594
2406,1,116,0.5225225225225225,1,79,0.35585585585585583
2407,1,96,0.43243243243243246,1,59,0.26576576576576577
2408,1,76,0.34234234234234234,1,39,0.17567567567567569
2409,1,56,0.25225225225225223,1,19,0.08558558558558559
2410,1,36,0.16216216216216217,1,216,0.972972972972973
2411,1,16,0.07207207207207207,1,196,0.8828828828828829
2412,1,58,0.26126126126126126,0,-1,-1.0
2413,1,38,0.17117117117117117,0,-1,-1.0
2414,1,18,0.08108108108108109,0,-1,-1.0
2415,0,-1,-1.0,0,-1,-1.0
2416,0,-1,-1.0,1,205,0.9234234234234234
2417,1,215,0.9684684684684685,1,185,0.8333333333333334
2418,1,195,0.8783783783783784,1,165,0.7432432432432432
2419,1,175,0.7882882882882883,1,145,0.6531531531531531
2420,1,155,0.6981981981981982,1,125,0.5630630630630631
2421,1,135,0.6081081081081081,1,105,0.47297297297297297
2422,1,115,0.5180180180180181,1,85,0.38288288288288286
2423,1,95,0.42792792792792794,1,65,0.2927927927927928
2424,1,75,0.33783783783783783,1,45,0.20270270270270271
2425,1,55,0.24774774774774774,1,25,0.11261261261261261
2426,1,35,0.15765765765765766,1,5,0.02252252252252252
2427,1,15,0.06756756756756757,0,-1,-1.0
2428,0,-1,-1.0,0,-1,-1.0
2429,0,-1,-1.0,1,205,0.9234234234234234
2430,1,215,0.9684684684684685,1,185,0.8333333333333334
2431,1,195,0.8783783783783784,1,165,0.7432432432432432
2432,1,175,0.7882882882882883,1,145,0.6531531531531531
2433,1,155,0.6981981981981982,1,125,0.5630630630630631
2434,1,135,0.6081081081081081,1,105,0.47297297297297297
2435,1,115,0.5180180180180181,1,85,0.38288288288288286
2436,1,95,0.42792792792792794,1,65,0.2927927927927928
2437,1,75,0.33783783783783783,1,45,0.20270270270270271
2438,1,55,0.24774774774774774,1,25,0.11261261261261261
2439,1,50,0.22522522522522523,0,-1,-1.0
2440,1,30,0.13513513513513514,0,-1,-1.0
2441,1,10,0.04504504504504504,0,-1,-1.0
2442,0,-1,-1.0,1,219,0.9864864864864865
2443,0,-1,-1.0,1,199,0.8963963963963963
2444,1,205,0.9234234234234234,1,179,0.8063063063063063
2445,1,185,0.8333333333333334,1,159,0.7162162162162162
2446,1,165,0.7432432432432432,1,139,0.6261261261261262
2447,1,145,0.6531531531531531,1,119,0.536036036036036
2448,1,125,0.5630630630630631,1,99,0.44594594594594594
2449,1,105,0.47297297297297297,1,79,0.35585585585585583
2450,1,85,0.38288288288288286,1,59,0.26576576576576577
2451,1,65,0.2927927927927928,1,39,0.17567567567567569
2452,1,45,0.20270270270270271,1,19,0.08558558558558559
2453,1,25,0.11261261261261261,0,-1,-1.0
2454,1,5,0.02252252252252252,0,-1,-1.0
2455,0,-1,-1.0,0,-1,-1.0
2456,0,-1,-1.0,0,-1,-1.0
2457,0,-1,-1.0,0,-1,-1.0
2458,0,-1,-1.0,1,205,0.9234234234234234
2459,1,211,0.9504504504504504,1,185,0.8333333333333334
2460,1,191,0.8603603603603603,1,165,0.7432432432432432
2461,1,171,0.7702702702702703,1,145,0.6531531531531531
2462,1,151,0.6801801801801802,1,125,0.5630630630630631
2463,1,131,0.5900900900900901,1,105,0.47297297297297297
2464,1,111,0.5,1,85,0.38288288288288286
2465,1,91,0.4099099099099099,1,65,0.2927927927927928
2466,1,71,0.31981981981981983,1,45,0.20270270270270271
2467,1,51,0.22972972972972974,1,25,0.11261261261261261
2468,1,31,0.13963963963963963,1,5,0.02252252252252252
2469,1,11,0.04954954954954955,0,-1,-1.0
2470,0,-1,-1.0,0,-1,-1.0
2471,0,-1,-1.0,0,-1,-1.0
2472,0,-1,-1.0,0,-1,-1.0
2473,0,-1,-1.0,0,-1,-1.0
2474,0,-1,-1.0,1,211,0.9504504504504504
2475,0,-1,-1.0,1,191,0.8603603603603603
2476,1,66,0.2972972972972973,0,-1,-1.0
2477,1,46,0.2072072072072072,1,208,0.9369369369369369
2478,1,26,0.11711711711711711,1,188,0.8468468468468469
2479,1,6,0.02702702702702703,1,168,0.7567567567567568
2480,1,182,0.8198198198198198,1,148,0.6666666666666666
2481,1,162,0.7297297297297297,1,128,0.5765765765765766
2482,1,142,0.6396396396396397,1,108,0.4864864864864865
2483,1,122,0.5495495495495496,1,88,0.3963963963963964
2484,1,102,0.4594594594594595,1,68,0.3063063063063063
2485,1,82,0.36936936936936937,1,48,0.21621621621621623
2486,1,62,0.27927927927927926,1,28,0.12612612612612611
2487,1,42,0.1891891891891892,1,8,0.036036036036036036
2488,1,22,0.0990990990990991,0,-1,-1.0
2489,1,2,0.009009009009009009,1,211,0.9504504504504504
2490,0,-1,-1.0,1,191,0.8603603603603603
2491,1,205,0.9234234234234234,1,171,0.7702702702702703
2492,1,185,0.8333333333333334,1,151,0.6801801801801802
2493,1,165,0.7432432432432432,1,131,0.5900900900900901
2494,1,145,0.6531531531531531,1,111,0.5
2495,1,125,0.5630630630630631,1,91,0.4099099099099099
2496,1,105,0.47297297297297297,1,71,0.31981981981981983
2497,1,85,0.38288288288288286,1,51,0.22972972972972974
2498,1,65,0.2927927927927928,1,31,0.13963963963963963
2499,1,45,0.20270270270270271,1,11,0.04954954954954955
2500,1,25,0.11261261261261261,0,-1,-1.0
2501,1,5,0.02252252252252252,1,209,0.9414414414414415
2502,0,-1,-1.0,1,189,0.8513513513513513
2503,1,203,0.9144144144144144,1,169,0.7612612612612613
2504,1,183,0.8243243243243243,1,149,0.6711711711711712
2505,1,163,0.7342342342342343,1,129,0.581081081081081
2506,1,143,0.6441441441441441,1,109,0.49099099099099097
2507,1,123,0.5540540540540541,1,89,0.4009009009009009
2508,1,103,0.46396396396396394,1,69,0.3108108108108108
2509,1,83,0.3738738738738739,1,49,0.22072072072072071
2510,1,63,0.28378378378378377,1,29,0.13063063063063063
2511,1,43,0.19369369369369369,1,9,0.04054054054054054
2512,1,23,0.1036036036036036,0,-1,-1.0
2513,1,3,0.013513513513513514,0,-1,-1.0
2514,0,-1,-1.0,0,-1,-1.0
2515,0,-1,-1.0,1,210,0.9459459459459459
2516,1,26,0.11711711711711711,1,179,0.8063063063063063
2517,1,6,0.02702702702702703,1,159,0.7162162162162162
2518,1,153,0.6891891891891891,1,139,0.6261261261261262
2519,1,133,0.5990990990990991,1,119,0.536036036036036
2520,1,113,0.509009009009009,1,99,0.44594594594594594
2521,1,93,0.4189189189189189,1,79,0.35585585585585583
2522,1,73,0.32882882882882886,1,59,0.26576576576576577
2523,1,53,0.23873873873873874,1,39,0.17567567567567569
2524,1,33,0.14864864864864866,1,19,0.08558558558558559
2525,1,13,0.05855855855855856,0,-1,-1.0
2526,0,-1,-1.0,1,213,0.9594594594594594
2527,1,207,0.9324324324324325,1,193,0.8693693693693694
2528,1,187,0.8423423423423423,1,173,0.7792792792792793
2529,1,167,0.7522522522522522,1,153,0.6891891891891891
2530,1,147,0.6621621621621622,1,133,0.5990990990990991
2531,1,127,0.5720720720720721,1,113,0.509009009009009
2532,1,107,0.481981981981982,1,93,0.4189189189189189
2533,1,87,0.3918918918918919,1,73,0.32882882882882886
2534,1,67,0.30180180180180183,1,53,0.23873873873873874
2535,1,47,0.21171171171171171,1,33,0.14864864864864866
2536,1,27,0.12162162162162163,1,13,0.05855855855855856
2537,1,56,0.25225225225225223,0,-1,-1.0
2538,1,36,0.16216216216216217,1,219,0.9864864864864865
2539,1,16,0.07207207207207207,1,199,0.8963963963963963
2540,1,208,0.9369369369369369,1,179,0.8063063063063063
2541,1,188,0.8468468468468469,1,159,0.7162162162162162
2542,1,168,0.7567567567567568,1,139,0.6261261261261262
2543,1,148,0.6666666666666666,1,119,0.536036036036036
2544,1,128,0.5765765765765766,1,99,0.44594594594594594
2545,1,108,0.4864864864864865,1,79,0.35585585585585583
2546,1,88,0.3963963963963964,1,59,0.26576576576576577
2547,1,68,0.3063063063063063,1,39,0.17567567567567569
2548,1,48,0.21621621621621623,1,19,0.08558558558558559
2549,1,28,0.12612612612612611,0,-1,-1.0
2550,1,8,0.036036036036036036,0,-1,-1.0
2551,0,-1,-1.0,0,-1,-1.0
2552,0,-1,-1.0,1,222,1.0
2553,0,-1,-1.0,1,202,0.9099099099099099
2554,1,211,0.9504504504504504,1,182,0.8198198198198198
2555,1,191,0.8603603603603603,1,162,0.7297297297297297
2556,1,171,0.7702702702702703,1,142,0.6396396396396397
2557,1,151,0.6801801801801802,1,122,0.5495495495495496
2558,1,131,0.5900900900900901,1,102,0.4594594594594595
2559,1,111,0.5,1,82,0.36936936936936937
